	235010	262945	289260	306020	312316	312974	323098	325065	325999	327622	328513	328876	329949	330076	331838	332838	336646	341090	344451	BJBC001	BJBC007	BJBC008	BJBC011	BJBC013	BJBC014	BJBC017	BJBC019	BJBC020	BJBC026	BJB030	BJB032	BJB037	BJB038	BJB039	BJB041	BJB042	BJB054	BJB056	BJB058	BJB059	BJB060	BJB061	BJB064	BJB069	BJB070	BJB075	BJB077	BJB082	BJB086	BJB090	BJB092	TCGA-4Z-AA7M	TCGA-4Z-AA7O	TCGA-4Z-AA7S	TCGA-4Z-AA7W	TCGA-4Z-AA7Y	TCGA-4Z-AA80	TCGA-4Z-AA81	TCGA-4Z-AA82	TCGA-4Z-AA86	TCGA-CU-A0YR	TCGA-CU-A3KJ	TCGA-CU-A3QU	TCGA-CU-A5W6	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-DK-A1A7	TCGA-DK-A1AA	TCGA-DK-A3IM	TCGA-DK-A3IN	TCGA-DK-A3IV	TCGA-DK-A3WW	TCGA-DK-A6B0	TCGA-DK-AA6M	TCGA-DK-AA6Q	TCGA-DK-AA74	TCGA-DK-AA75	TCGA-DK-AA76	TCGA-DK-AA77	TCGA-FD-A3B5	TCGA-FD-A3B6	TCGA-FD-A3SJ	TCGA-FD-A3SL	TCGA-FD-A3SO	TCGA-FD-A3SP	TCGA-FD-A43S	TCGA-FD-A43U	TCGA-FD-A43X	TCGA-FD-A43Y	TCGA-FD-A5BT	TCGA-FD-A5BU	TCGA-FD-A5BX	TCGA-FD-A5C0	TCGA-FD-A5C1	TCGA-FD-A6TB	TCGA-FD-A6TE	TCGA-G2-A2EK	TCGA-G2-A2EL	TCGA-G2-A2EO	TCGA-G2-A2ES	TCGA-G2-A3IB	TCGA-G2-A3IE	TCGA-G2-A3VY	TCGA-G2-AA3B	TCGA-K4-A3WU	TCGA-K4-A54R	TCGA-XF-A8HG	TCGA-XF-A9T0	TCGA-XF-A9T3	TCGA-XF-AAMZ	TCGA-XF-AAN0	TCGA-ZF-A9R0	TCGA-ZF-A9R2	TCGA-ZF-A9R3	TCGA-ZF-A9R4	TCGA-ZF-A9R5	TCGA-ZF-A9R7	TCGA-ZF-A9RE	TCGA-ZF-A9RG	TCGA-ZF-AA4N	TCGA-ZF-AA4U	TCGA-ZF-AA4X	TCGA-ZF-AA52	TCGA-ZF-AA58	TCGA-ZF-AA5H	TCGA-ZF-AA5N	TCGA-ZF-AA5P
cancer_shape_LeastAxisLength	18.6374324505625	7.123157922451509	8.72224455617113	9.55936820753196	8.153050875895751	9.720589475044939	14.6604482178527	24.756208823495307	7.78714891874892	9.730349035749132	7.16916340616711	10.671301893186598	4.4040058362421535	4.44831695966194	10.5885444897938	8.37712162301058	17.510508071627	13.4600149922467	22.9531017438095	9.556300256752447	3.45935839126652	35.444151410179	18.7525902034486	13.984248678212	21.489929332796105	13.6254322111729	16.6073483551376	32.0900328177473	21.959707537648807	19.908136104893803	4.73654084736407	12.284489497655	18.9591734723649	7.54903443101476	7.91443861028414	17.724317153988	18.583070793357	32.8096636501429	36.7225450687067	8.75509900177671	4.46851888408451	16.990723458615	10.87849885339	13.208731752239	9.33354095468084	11.865546526391402	7.913595386826731	32.204176216099704	15.0634327022517	22.840731949004997	37.669603004591295	37.3750442037584	22.542177093478106	18.6461564621023	26.959901882424397	19.4080982433568	27.3050788730837	50.5435619495323	28.861134417516304	36.796884240937096	34.2728043830744	18.628509089822106	39.987015981601	20.6790776432301	17.80156510957811	24.5204972050582	10.145911045129699	39.5432075131191	15.658803375945402	18.0594527157503	19.540084075338896	17.951078468500302	49.782459705185786	11.648397113001499	14.16859058344	21.5139720601688	23.7815082393119	10.6074498333473	29.618577411695	14.4283152110161	16.6977230943118	20.6368714196945	7.63057246714967	19.140410735068397	14.7968159061494	15.1144895391143	50.353311469421904	68.5382675080793	21.9310531126044	38.95053241324121	30.2928685654987	33.6375497054502	21.7756801150347	18.3767019793993	14.1774552215261	22.9559459680382	20.3358609778372	17.80113242455711	28.241352715830693	17.4075848727623	38.4403304072286	19.7920184099379	10.700825831635	21.116440387808	13.1384486491026	18.4797826807943	31.937445291049197	24.906896988562607	22.483172727891503	24.345647959566	16.5609937083067	44.1321738189419	63.15929124617539	19.8348479377267	20.9600982747953	7.991103033422919	35.856330986218204	72.40127889959601	54.3046347803594	34.6862261547472	71.07575340518609	22.932182376933497	33.2586707058761	20.6179193457265	27.844370750227604	21.45923271152889	15.8821092646026
cancer_shape_MajorAxisLength	97.2713777905664	10.657095320902599	17.231491876698698	17.5546443075448	14.311495949466	21.2417921744779	20.771630100604106	37.4314603550579	17.5623775090624	32.0254710794949	14.6095014102116	29.461640867877396	8.56359440324049	9.170919822713179	23.45079152419489	12.989064832223	29.0280332525815	22.514626690037797	36.6553818504776	42.0420425454227	11.678945463011502	99.47374590387108	82.0818909631588	45.1244472652755	30.1423210095786	19.4833444536558	22.9630880881548	40.4913156502105	31.7325001746899	56.77301181952121	37.08891730830371	44.106275537269795	25.370356261334	38.36405379911879	33.9547006686514	49.24347175341471	29.3236513034907	70.32743372455971	58.699288199091605	17.4354423234538	27.3920533356323	38.783963722953104	26.9189065439197	26.3100440220034	14.659753620193698	58.765674984598704	15.5378197234761	49.131407002326796	18.1014875999543	61.7352097976241	53.9383964496978	61.84117814116061	35.95208021762979	84.0538958866896	39.768485701250206	33.7584796455158	58.65953823540789	75.34640920176359	56.2850318337891	70.42637877158042	62.760459458705704	52.1429949639507	75.0278586580001	40.12558739265	35.8430604892891	71.96025963769871	33.5644058328788	94.4769936114374	41.02206629744271	34.8953259378716	57.86155180072479	121.25508874156701	77.4090005948533	18.642914300524602	45.4352313418542	36.669041042406896	44.392891282182894	23.598319197950698	76.70140903753841	26.892581558140996	48.1988559923615	54.894288466349	22.1127425955866	44.168819012238394	49.2008626239184	21.15047710867411	67.76635974220801	101.98230398906	51.5984542314133	48.150251199248714	78.4753962280587	73.5587201237348	42.1788111506155	25.0739874842979	45.400701374818496	31.4035389501593	59.8446672693759	28.384543862902106	53.2117229584692	39.816352077958896	55.6508553427359	42.606653850228895	18.608118229883	60.8370330440847	51.0567370833281	29.4580105606123	45.4078876560448	70.50407026424071	38.3350363913709	61.781980950981904	44.338590722352286	74.2429303349744	108.21903139577299	28.180764191118694	66.7524249067204	22.6959135046418	55.8186332638924	99.96343796514091	71.5442356795659	81.98851547676699	125.086680647051	52.03099672041061	61.2117298353438	37.3194832417323	40.4144872376476	34.554297638358996	27.270843732952
cancer_shape_Maximum2DDiameterColumn	85.1006363160206	14.0732516407248	19.699262126910398	20.386736713203398	13.9852762454002	15.0695186740123	22.8773172174188	41.2986699442023	14.6638986113977	33.4565715270517	14.5355316745137	20.8478465479885	9.87692531697193	10.265625	23.188784499462198	13.073294382097304	27.1805408208962	25.064722205220104	42.2345109571159	46.8073626725207	12.403661221417401	98.0984519614287	62.476265859358996	39.9750979842814	32.906587575938396	25.212504794039397	24.4799498800768	49.32624199479879	35.746203891293796	54.4723460732689	38.8183656930923	55.09375	29.584624384974	20.051787903391602	21.906138551785002	38.4351924764767	31.927797984552694	62.190060877308	78.46177413237609	20.0980618930842	8.17431334054625	26.907248094147395	31.3130043979388	32.1332895624712	16.3042568647815	61.763934098367	17.757432595794302	56.2994636861564	20.911349946898802	75.9086530215807	60.76411901018521	59.1064911758269	35.7444372973833	47.4760682945539	43.931003629451894	37.2473255042814	45.07871044345311	84.39784968719759	68.78842220149201	74.5581369218648	71.12057360667741	49.4747805073454	81.1376386534018	32.0430757304737	46.027550412434394	48.059576573151595	26.1882210697744	94.8194213030748	30.587540866339694	41.9991639768396	51.7471339219925	94.5582865029953	86.2632555735721	21.283893219225	48.548828125	37.651346937270105	52.9258735217813	17.5645671937516	68.5257992018335	27.48151963477689	44.81298927678701	42.7032021815988	13.8762439478447	43.067270975233	25.555474470074397	27.096200869540702	60.942792019059716	102.670055019728	55.0226880508364	55.2917534139046	82.87072549558759	77.5949268413135	45.06844529818849	29.238055798229	45.5112760635415	37.09193057295821	57.4633736988663	31.888236693951892	52.481453662371294	38.4643961973089	70.2975343841227	40.554807182460706	16.40625	67.67951389868651	30.199485122856498	36.4142509995555	45.151389903898895	60.1199343762068	42.0672392988047	48.710784163000405	45.877833806377794	80.505618071136	90.5737058125128	30.561252866451397	76.83703966227809	21.752763479948698	58.737848854934796	129.810653122394	82.5794563370992	72.774433450646	84.9252946068632	42.805796122028	71.4964556048935	33.2410849185537	45.4647898833881	38.178770978561	26.299984252315504
cancer_shape_Maximum2DDiameterRow	73.15485399976409	11.7104137015948	19.1206290043432	21.6386576835916	15.6346220373247	17.1030881714385	22.4941412185519	50.8427512194462	19.1057562657266	28.47391668307	15.331334578121	31.755478273687306	8.37437345523964	7.80125069005615	18.454871318723	14.756284764922302	27.1435753289913	26.287640424018694	30.9071190753319	41.832344257403896	12.363284826278699	72.6812271268447	70.0148924649275	33.6981668476154	30.532788632257	22.586747919238896	25.531399217995897	47.034682976225604	38.1837558431128	33.496337696722	21.5617596519807	20.1386793571475	30.886890422961002	42.967204071537	27.932955446926798	45.548543974317894	33.8784162969576	84.9704064984499	65.18678091645579	19.0285927125318	11.717457689872804	45.069390943299894	20.95020749257069	26.2505704375005	16.3042568647815	19.7333367703031	17.757432595794302	57.783484263525104	21.1830914315117	40.0841516849	79.18306419013899	63.132913754380894	39.052417464711	69.6302502746394	45.4931718450224	35.1063449491507	56.9679006420592	82.9712475528502	44.332163250799205	63.804369070101096	65.042030507776	49.19619522889961	75.9762777147619	44.661571031405295	38.29600118941679	80.7365084027201	34.9530203289666	70.40063920164359	44.401411594255705	39.4475420693671	55.305431366891796	114.660725029273	85.908967236705	19.3461476312972	49.7457598695607	41.126998932502396	47.31213113531711	27.7815283299074	82.9797191430683	32.9888656501216	45.3162323917411	55.5083947233716	22.875569739334306	31.9668407298876	57.523594534961504	24.449006242585806	80.7937932501035	106.165911190233	54.0810518292818	56.1864644529418	57.4452885939363	80.49773759209809	47.975607391181896	29.238055798229	46.3621324645465	35.429063065145705	53.3317550059558	29.7312771482048	61.67027368392329	43.606076532277896	62.7872739904074	45.8066238164902	18.2384648905137	71.151868843632	56.22995802398599	32.7608642866972	52.2014333067803	69.8023426449772	39.7001848749809	61.4634783471634	46.1214753745222	82.4711256881196	110.227421486604	30.06058901026189	53.840766385704406	22.884029259172397	62.447482082461995	107.22029381721501	78.7952205834769	73.12516693357009	126.182546955789	53.316348868247005	58.53175105314771	42.076984875939004	46.24865539245821	35.5230266019951	26.58291907008881
cancer_shape_Maximum2DDiameterSlice	86.96100033915529	10.018845919544301	15.929305419530401	20.7532978424609	17.025387824258402	14.818506495785101	22.891041618435697	56.691114350390606	18.039211479090604	30.7058644710589	16.7050000272201	32.3245038695885	10.280798997813699	10.4072265166821	21.1262770046718	15.3030902210142	34.5336581810164	27.9468540174936	43.6464651033234	44.255257177279	13.315665269411195	97.7218416022447	37.6718062837192	29.3644899147709	33.3827859890487	19.5694761486573	26.86523020267489	47.3874634070479	38.465609454577105	38.5707522512393	38.8805027344177	55.96359813670179	31.05036231672669	38.8652240822932	14.2129452436854	60.2629537021989	29.5927996002202	80.2492455182602	75.5456001055819	17.133799430070802	7.224611161947	30.6033086446547	31.236569379519896	23.8612982449303	15.443666750139501	20.343161953866698	14.8511432375206	50.3582134345722	21.9304032793937	66.4732666431573	69.4066582391046	70.9282192046312	39.591160331585705	36.230313973726	46.60240871866961	36.246613209410796	68.0976655483246	85.2529554106484	67.8627503021397	73.28176014281391	54.8062377971436	59.8053646475381	92.6430656329079	45.0397787926747	49.4983643080168	79.55603432585269	22.513338722616602	99.8558531396633	36.0695969393097	38.4494793392401	60.827685664442605	101.163713389473	84.9600109447495	19.3600589138425	48.7431105611753	40.8937111099913	42.9860032936968	24.755622554906893	48.31764405020701	28.3292159317838	56.3745533963119	70.27503342059421	23.3293027607154	41.5446372747615	57.6240537487131	23.288196321111396	75.5318916113626	116.865514490686	53.1874991135081	57.7137069091933	93.0017156955422	64.02869975800071	44.3651559208985	25.849408306381804	49.90157032943949	35.2423871524528	77.3212677798999	31.73990280685389	52.7659049259676	47.521080270118894	55.960524468623895	47.466560983018	20.372507516258302	68.9143211153179	60.908041078139895	33.403560596861	52.3299925075929	88.39678453492121	39.3636728130799	59.7268371376125	50.7335262527173	89.6881927782477	87.70347400927679	32.8130652600413	77.1224738747565	24.86752853971	64.990390125199	132.69756055830499	84.940218411923	94.8438787066672	119.37742962187201	61.371960846342496	67.408441683916	43.19637435957439	43.3320512337408	42.420336038158105	31.0716131410297
cancer_shape_Maximum3DDiameter	99.4794125560231	14.155467973880999	20.465650204363197	21.8254642817348	18.157359314218198	86.00867258744259	24.850905821349894	56.691114350390606	21.2910855009288	37.0910170463446	16.7050000272201	35.4924450209401	10.3293188562193	10.4072265166821	26.5986943204132	16.2660644940925	36.7527900726598	27.9468540174936	44.53123906185621	48.47400560535	14.047361884402196	98.1504778192857	70.0593723017375	45.5008661845281	35.873600665044606	25.502937043874002	27.02303904388949	51.5853704213081	41.4985730256731	55.9910192850444	38.8805027344177	55.96359813670179	31.500992047870497	43.4115212613752	29.641411593411004	61.6953040614343	34.6993343592127	86.352595570497	80.28392609397291	20.5158637991495	39.5050609813199	46.111956150222	76.06975192495509	32.8539988171145	17.6024167711687	62.0668927875999	18.374707458417	60.6342738044073	22.4465080191013	76.8914363983275	96.52097965383659	70.9722641567832	42.4657123168242	71.24124793290571	48.214453920371895	39.713141588883296	72.2363731804414	91.11481017511379	69.21459240948221	75.1551283705332	72.527201449551	60.548189501859795	93.4844376775655	45.316461398625	49.5141451422637	84.4582922216641	38.730742331620604	100.95346236013901	44.4080795566215	45.2414671182068	61.9639367154605	130.591970536103	93.4747108135675	22.112056197235603	53.2800486857103	49.972504850880796	52.9836023738611	28.0941830967446	83.1597319357452	33.203533151447	57.309885392702505	72.5656710251351	24.1119570271366	49.3802451136374	58.74837235164289	28.45777522406	85.0563330282232	120.690800910585	62.2390703515753	58.668488388126704	96.5947895074333	82.70670174655709	50.283498151225096	31.082156925251798	55.437055342997205	37.4760627641693	79.7370977207007	33.4494723510958	61.885455240407715	49.636142086515896	72.3152336022288	47.466560983018	50.6491069146338	78.4138978745657	61.15736467522451	36.74016209117379	52.773924116464904	89.8591103122868	43.5551203821678	65.2611051149175	50.993063211848096	90.4498415041453	122.36315949255399	36.1836683088709	79.93771989805559	28.8441817626131	67.1965362831558	153.831993507731	87.3286863808773	95.9177758633013	130.71047218590599	63.154396388558105	72.8889607426566	43.45745944311521	48.616389201072906	43.1064307418813	34.6292259549066
cancer_shape_MeshVolume	5003.8970263799	478.315114974976	1274.60678895315	1788.84881178538	903.958539962769	1219.04628753662	3386.54126644135	21390.4182116191	985.90518951416	3357.48925209045	752.262522776922	2591.79100990295	148.09178495407102	176.09581947326697	1716.4150873820001	792.812347412109	6707.10156758626	4098.14921021462	15103.9796010291	4906.92829487618	259.223654353547	49768.169275983	2836.50985427261	7152.810450554059	11664.441396798898	3030.20578914879	5296.33642910182	33600.7119230155	13859.1392126626	9026.6796421205	1544.9528954923499	2891.88385009766	7456.7578125	2085.00746984975	1134.6435546875	10434.8616181828	9794.73244861692	22288.694922357798	50389.6771240234	1508.1315632868302	120.987119236466	6645.46875	2216.76845132606	4497.49734082967	1174.83386657341	2343.5492194118	1111.54214150162	43522.4278356358	3295.95615879263	23417.604742032003	52943.2864069992	75012.2329035007	16098.5914435711	9208.03184357377	17591.3616432147	12318.803030731598	35408.514518116404	179456.873118567	23961.4361153144	52010.4807296922	46081.692552566514	21390.0136871338	114734.017066956	14146.3202635309	11863.356495681499	39491.9528961182	4289.90661596788	81005.4931640625	5516.73345947266	14678.4185071359	23982.3383688927	52433.1538768666	177094.60804552198	2350.5650849787803	13811.6046900749	16049.494403813402	22701.9545143078	2413.08995566491	53814.4683837891	5368.354226403761	17728.9728036636	22888.194885253906	1145.76666987028	11290.0273275375	8686.25806331634	4000.39672851563	94535.84879000981	279569.041671753	29140.698761252002	55417.118946168	26865.5350093842	73049.5250415802	20445.864749429198	7180.93872070313	9985.80208253861	12764.474880695301	33082.5323646486	9012.90242401173	41186.8686676025	13982.0755320079	59276.3791802733	18796.1509835658	1422.8820800781302	26682.2719573975	8673.54315794766	10126.5185379746	36046.1211204529	59023.9983139038	16099.2298078537	12346.1008071899	17357.7332496643	135451.883811951	219338.583611127	10105.3119362066	31706.778208414704	2432.82989924183	50829.8853323676	241366.35462443	189684.777254198	106352.01136271199	222580.785949707	18696.7781194051	45035.7176462809	10402.5105285645	24138.0849480629	14699.4133410245	4185.69339649348
cancer_shape_MinorAxisLength	84.49146153202099	8.58883433381626	13.5014804655426	15.8117841528065	11.3631241765182	13.771023831120301	16.3762222776578	35.8576320103884	12.4728573046271	21.309496288890397	11.745107344134901	17.977083182042698	6.12906270682633	6.4554412297142	12.9290756684634	10.9366026640525	19.7120371864565	20.2905722764181	26.7001057063311	29.5757246584074	10.254018541073401	61.093233162920896	49.7641135607125	21.3346011193456	25.4710896049331	16.5823755704463	19.66487489326889	38.0059593851044	28.4985036118667	21.5903717167451	17.9205215651489	19.9521399865158	23.147460175096196	20.0164383503442	12.2803244397985	33.015349935935696	25.487867067739398	48.757943105525	54.7883692442453	14.073096559075198	6.79720969428594	19.212241311956802	16.3904881244585	19.2553613439745	12.306122671118699	16.4066633821479	13.0987520456217	42.4876012842601	17.3617125238534	35.124109006423	44.0507360985121	50.532445486955204	30.803986045478602	27.5070537316012	37.3324444543355	27.865347033976693	34.4577848226329	69.5266841172071	39.1500467698094	61.7555595234688	36.639129615848105	34.0265513977397	64.3873621000107	25.7229831673097	30.6115257850844	40.9737424861974	20.2262995014392	54.1225422541707	21.343438830390397	32.9408283300695	34.6420256208533	79.13667978368379	73.7331525985272	16.074817538276	39.3404134589052	31.9748760068669	34.7060830228053	15.043126753489199	42.9503163322148	20.9905675060938	36.8589178104984	34.8510745307903	10.783621232228198	24.7489964765729	19.7921881506868	20.5304078473006	51.1073783655509	82.89312821005021	40.4229401650434	43.0335943640656	48.532346979088295	45.1310295906475	37.0405954336166	22.4240780057054	40.61232345261	25.5954729040211	48.4999282551731	25.6544252474155	40.8630095724578	30.1433575409899	46.4043332450001	33.9180806736823	14.622357314319	56.478396331472396	25.152846046219	26.4318153097713	37.0020885193864	51.891338954571	30.172678410524806	41.1093594892136	35.328808124714605	68.72011357155479	67.0083658926751	25.9972479345193	45.078241167226714	21.08191989530589	42.9967785552829	81.79248948017259	69.3860818600707	57.857662263663904	79.108672975715	42.48309035186721	47.875662401947295	25.3797570743438	33.8486427445225	29.3608018913902	16.403833082071
cancer_shape_Sphericity	0.44313888735998297	0.835725536594553	0.717588574382371	0.654914724310104	0.7699358218037351	0.827707327647665	0.770592245383766	0.672967321599316	0.6358777510580911	0.532584467919469	0.6987344235603079	0.677760635286697	0.764788506529427	0.787314364192288	0.658571537981813	0.782346407975026	0.676546716209288	0.753108468162187	0.7475569280080359	0.414984791779163	0.6287475800485849	0.3861232994303721	0.4872935491076189	0.6508322084313249	0.84204825005762	0.7620354089241991	0.838211835027328	0.6778336063983941	0.7255702707111881	0.52505778428182	0.40697098541448	0.6385894001763139	0.745524929772792	0.535191946896748	0.624511080646452	0.4757991722064221	0.814911650311957	0.288430862974018	0.558436513412676	0.8208530492118069	0.676433532977717	0.606796840692468	0.529517082879065	0.7702552729441179	0.7735979769205409	0.7148382932514109	0.8004992728970259	0.623340085196749	0.852322776628231	0.629909285789124	0.6982046541151079	0.646385911698653	0.722078550511668	0.610373476096227	0.5589679140788001	0.7525149447406579	0.681864505908183	0.6964464603951611	0.453861163633829	0.454447244495764	0.612262741745327	0.639258079868492	0.583234572836179	0.7334437133329691	0.660063776300382	0.5046770474589051	0.606692562084289	0.529823697216251	0.5646151264626871	0.7302793790736469	0.598183457517443	0.325535452142649	0.586472262699588	0.7434977752850029	0.50090079706152	0.6942948064500021	0.6792636919856989	0.718900441756378	0.586663291458063	0.727665176150199	0.588992597412944	0.579974935965555	0.669101844846866	0.661608409582528	0.597581710625715	0.731245056512385	0.55205598053938	0.467952802016308	0.677583754109955	0.7227550333536391	0.537952328295921	0.623521847972684	0.6610925085339661	0.784872984752356	0.453123022953077	0.759112616691739	0.572551103748568	0.767118067461543	0.7217986071744169	0.669791445302494	0.599703444420145	0.7064037182982059	0.6967136660763299	0.393417516693113	0.53504701234542	0.76868099632441	0.7499039447244759	0.6069345315943261	0.711699833873572	0.339480640309197	0.653565790535903	0.614560629541293	0.47632918524546	0.7996780858434008	0.468943458839123	0.684058878057851	0.611517575064354	0.5366710261759521	0.801635608026257	0.6243323258395761	0.346184785071735	0.43631058599477296	0.530614610460323	0.5994236958976371	0.681505402548742	0.685098868107786	0.6125047767283871
cancer_shape_SurfaceArea	3192.63916897684	353.91300505678805	792.2448551604242	1088.13253128594	587.212474821506	666.736332746355	1415.24101019555	5537.3630574423205	753.356598739356	2035.9731603231799	572.468510088972	1346.29769649715	176.995985872738	192.97541344749402	1052.67921804599	529.499192081784	2542.19926850292	1644.44153647645	3952.76304621678	3365.0517783301093	312.697361752618	16945.6887887475	1988.6101883751885	2758.457083698561	2953.8591115855997	1328.8941462177002	1752.99514013817	7428.9370841478685	3845.5826481083295	3992.9668930981898	1588.04999890113	1537.1502366864304	2475.8366027378893	1474.7315269005499	842.3972550715961	4853.46130771271	2716.66017370405	13279.0035911056	11814.2104088121	774.7796315489841	174.88467450419301	2817.02841014888	1552.6886210876596	1710.6587688551099	696.016877311958	1193.60061698857	648.246933601886	9599.187564605849	1256.6113588245598	6283.97470542452	9765.818515003493	13307.004524252	4269.97107060307	3480.69802240054	5851.8998268801415	3427.79364518426	7647.58850897938	22092.072164483907	8855.97396967349	14827.271115181298	10152.3186528081	5829.28479235667	19578.0303457443	3856.67454520682	3810.9794966613204	11112.4455103569	2104.49232460278	17088.1766852937	2674.15319474958	3969.91551233068	6723.22135158919	20810.8500621118	26004.0029480339	1149.8803126956	5557.70078416437	4431.80978125994	5708.05158545467	1210.22015657428	11749.7307017228	2037.57362117576	5582.51635183344	6721.75368576636	791.38780478021	3678.57631080215	3419.60003271325	1666.5687101221695	18178.8060994156	44184.9930369021	6758.56426026269	9725.73194131553	8063.755084875491	13553.268640221298	5469.64169792642	2293.3599499709303	4949.06660038423	3479.47096573861	8704.33703978978	2730.22449762558	7990.499611857059	4190.43354219367	12259.385249525802	4839.61073281805	878.0968146582878	10976.0388611997	3815.5446815297705	2944.72507738287	7036.9453482686085	12078.9178442667	4332.3545711699	7609.491874753579	4960.47752016268	20754.3636843338	36924.9817107679	2826.62857912709	10330.746827970699	1278.78775918342	10851.4540211129	34932.295836621	19915.693952711397	17387.2984140327	51305.973083558085	7807.87569236033	11536.5595491256	3844.52178991366	5926.751192008821	4235.75542737815	2050.62502556232
cancer_shape_SurfaceVolumeRatio	0.6380305494189139	0.73991599674893	0.621560203528421	0.6082864712305749	0.649601114278639	0.5469327453460829	0.4179015989616789	0.258871191888828	0.7641268214751958	0.606397521319104	0.7609956534531941	0.51944685792685	1.1951776118279	1.09585459793831	0.6133010748883679	0.6678745529256329	0.379030978267681	0.401264437219046	0.261703415300393	0.685775616864812	1.20628405819069	0.340492508269239	0.7010764250932421	0.385646607409384	0.25323622547379104	0.438549141109984	0.33098258836164096	0.2210946333866	0.27747629842658195	0.442351678735348	1.02789541579845	0.5315394104208321	0.332025883767818	0.707302754654793	0.7424333849969359	0.465119853554697	0.277359303886617	0.595773042673103	0.23445695791489	0.51373477646766	1.44548176374367	0.4239021378512801	0.7004288698528021	0.38035792780247496	0.592438554177879	0.509313227604473	0.583196002561042	0.220557263047401	0.38125851749341294	0.268344041786028	0.18445810938008605	0.177397792455675	0.265238799653387	0.378006731680636	0.332657581918186	0.278257038174325	0.215981625127667	0.123105188341757	0.36959278763819103	0.28508237007539505	0.220311323010263	0.272523658826035	0.17063841087616702	0.272627402275721	0.321239566394941	0.281385059371151	0.490568330035309	0.210950838243582	0.484734891470577	0.270459348900612	0.280340525939282	0.396902503919251	0.146836785348934	0.4891931391493379	0.4023935602615501	0.276133918599138	0.251434367990527	0.501523017711462	0.218337764073542	0.37955275215524	0.31488098118577	0.29367775481923103	0.690705905129714	0.32582527961023805	0.3936793044584799	0.41660085817052506	0.192295370825894	0.15804680222347595	0.231928695863994	0.17550049743226598	0.300152410218476	0.185535342392804	0.26751823730415303	0.319367709316196	0.4956103234850081	0.2725902160692	0.263109756648832	0.302924004852404	0.194005999250493	0.299700393736316	0.20681737682124893	0.25747881771377	0.617125499683062	0.411360729653184	0.439906115879939	0.29079343175446803	0.195220598764392	0.204644181846647	0.269103219400996	0.6163477840973139	0.285779107721834	0.15322314537276802	0.16834695064974806	0.27971710294261	0.32582139882093203	0.525637965721295	0.213485707279432	0.144727279371544	0.104993633337388	0.163488195392315	0.2305049506616029	0.4176054100068	0.256164665560254	0.36957634211058105	0.2455352694615669	0.28815812775035	0.489912860621899
cancer_shape_VoxelVolume	5075.08446502686	504.787445068359	1331.10961914063	1798.54351043701	916.816497802734	1267.14385986328	3418.32801818848	21505.3558349609	1013.29144477844	3380.3352355957	775.158405303955	2642.53604888916	153.68599319458	190.274963378906	1759.52911376953	815.9868621826172	6732.94525146484	4137.92538642883	15180.1567039783	4949.38552828101	267.65875470268	49875.6918970991	2872.0692018758696	7175.1139608434205	11685.151969447701	3087.2822136618897	5310.04438141497	33644.2274875058	13885.9483427043	9060.91818272225	1625.41919213258	2974.83154296875	7537.5	2108.25966463148	1208.0859375	10607.6671309804	9812.545292203342	22357.4338474274	50784.4091796875	1518.41824100173	129.21593612973498	6747.1875	2234.54970158637	4515.012137655121	1213.00690380642	2359.31786645204	1123.0860719633001	43573.6532790461	3309.07098702839	23458.0958795225	53007.3285906685	75085.80304978389	16133.840158024499	9250.96082373778	17705.0338996461	12369.843563601298	35474.2552215327	179541.865438223	24022.3228793184	52059.230154424906	46291.718387603796	21507.0095214844	115035.606079102	14208.269511006001	11893.088264927801	39677.2766113281	4343.84508976465	81492.1875	5620.95684814453	14804.423186075801	24070.2527046204	53345.5134176203	177248.972449518	2382.10782632312	13863.126079559299	16166.412905726102	22835.911267336494	2451.01399617349	53948.3642578125	5406.66028426549	17877.9043798295	23021.1115722656	1179.62981182456	11399.0889358521	8770.38543319702	4073.73046875	94685.3671264648	279844.296569824	29251.6394084065	55553.6029284564	27025.0865020752	73215.0983734131	20567.5496360357	7246.5991973877	10084.069026947	12816.955947876	33345.1899094587	9106.38585366927	41272.4914550781	14106.664068171202	59411.0964192874	18914.1417453964	1452.63671875	26759.948730468706	8788.0192185633	10210.0691701832	36119.441986084	59127.56875610349	16152.961799621598	12521.839141845701	17439.4226074219	135549.176330566	219328.92078980608	10148.2769090241	31778.7170410156	2453.45065496415	50910.66686334781	241612.24365234398	189782.76802124802	106415.55786132801	222698.4096679689	18748.9953613281	45337.074279785185	10449.118652343801	24195.4891204834	14730.9153495149	4220.04110260046
